,0
1367,247175.79448670358
1368,243992.34546910384
1369,212647.94583973745
1370,193890.1809089077
1371,238947.7872474966
1372,296905.3201914225
1373,219404.30010810588
1374,223052.39246154635
1375,216548.98726295365
1376,157148.40428558204
1377,129927.61486141483
1378,184092.9618739453
1379,190144.11170337387
1380,209607.94313664644
1381,230633.5723968931
1382,164937.4083411258
1383,177467.28034726746
1384,111858.13474797292
1385,212653.93320099288
1386,200543.20349021
1387,225176.3918382323
1388,204930.7640359881
1389,287692.14739940106
1390,230301.14157036884
1391,235045.25444578196
1392,233812.1328344145
1393,159850.80574421553
1394,210349.43225137735
1395,203196.04512626072
1396,203114.52904462238
1397,215070.51197688706
1398,99868.29260673388
1399,146047.3440652549
1400,124965.201246129
1401,223689.10087987746
1402,139901.04675114874
1403,262846.53769515373
1404,132694.63272892853
1405,166635.15626824272
1406,107976.5641723772
1407,115467.13161773607
1408,99391.34874704992
1409,109592.50568127312
1410,66065.16574952431
1411,12385.317747706373
1412,89739.77199539702
1413,177914.77267747975
1414,117983.5752597113
1415,189570.3147145034
1416,135606.95752467721
1417,146863.9193431477
1418,128305.19504771748
1419,116209.37546324602
1420,113157.36564670378
1421,164938.9843108019
1422,199388.3973688854
1423,192295.40880685239
1424,170914.6532673132
1425,222375.38475010515
1426,108230.16456954114
1427,152025.14013620093
1428,44895.43937198311
1429,84197.27742601739
1430,149351.44986832145
1431,37268.223335521936
1432,91246.60535704877
1433,43232.064252362296
1434,320745.761285082
1435,272749.58314106404
1436,226011.72510842764
1437,150024.69603092753
1438,234768.18892691567
1439,148918.7006919531
1440,249271.38356691794
1441,216531.89862082808
1442,322449.280240146
1443,348860.1354042019
1444,71757.9671165013
1445,203650.97460561802
1446,109404.84032168947
1447,124252.90769219174
1448,144173.47937126047
1449,75803.73284729739
1450,59560.87835170195
1451,164151.0779666037
1452,59257.61351155699
1453,60214.06215793529
1454,73186.04019763356
1455,60228.064081282006
1456,143662.33304422154
1457,115297.31625418953
1458,242815.1658499385
